SHOT_DIST,SHOT_NUMBER,SHOT_CLOCK,TOUCH_TIME,SHOT_RESULT
-0.3965053033302629,-0.08605903281772391,-0.7635721026784151,2.5683103060194954,1
0.7161646871915643,-0.08605903281772391,0.8217388912003967,-0.9094815871835624,1
-0.16965025671901665,0.09080963760171741,-0.20036951274778458,0.11339838140557228,0
-0.09403190784860108,-0.7935337144954892,-0.11693209201732072,-0.9094815871835624,1
0.6513489595883509,0.09080963760171741,0.6340046945568534,-0.8510313032641834,1
-0.4721236522006785,1.505759000957248,-0.4089630645739441,-0.1204027542719442,1
0.7485725509931707,2.036365012215572,0.4879892082785419,0.17184866532495147,0
0.40288867044270016,-0.9704023849149305,-0.3255256438434802,-0.9387067291432521,1
0.7269673084587663,0.975152989698924,-1.2016185615133503,-0.8218061613044938,1
0.3164677003050824,-0.7935337144954892,0.4879892082785419,0.7271263625590533,1
-1.293122868508046,-0.6166650440760478,0.44627049791331014,0.93170235627688,1
-0.6341629712087116,0.44454697844060004,1.5100976122267231,-0.3249787479897712,0
0.7809804147947773,0.6214156488600414,-1.0347437200524225,-0.6756804515060459,0
0.705362065924362,0.2676783080211587,0.842598246383013,0.40564980100246795,0
-1.3039254897752484,-0.9704023849149305,0.7591608256525494,0.40564980100246795,0
0.9862302188716195,0.09080963760171741,-0.8470095234088789,-0.9094815871835624,0
0.40288867044270016,1.8594963417961305,0.6757234049220852,0.7271263625590533,0
-1.3579385961112593,1.1520216601183653,-1.4310714685221257,1.282404059793155,0
-0.6557682137431159,-0.6166650440760478,0.008224039078374913,-0.3249787479897712,0
0.5325201256491265,-0.43979637365660657,-1.8899772825396763,-0.9971570130626312,1
0.5001122618475202,-1.5010083961732545,-0.3463849990260961,-0.7925810193448043,0
-1.5199779151192925,-0.26292770323716524,0.5297079186437736,0.8440269303978114,0
-1.7900434467993478,1.505759000957248,1.2389259948527156,-0.7049055934657356,1
0.7269673084587663,-1.147271055334372,-0.17951015756516872,-0.7633558773851146,0
1.0402433252076306,-0.26292770323716524,1.1346292189396359,-0.8510313032641834,1
1.1914800229484612,0.09080963760171741,1.3015040604005637,-0.35420388994946067,0
-1.131083549500013,0.7982843192794827,1.8229879399659623,-0.8510313032641834,0
0.867401384932395,-0.7935337144954892,-0.9513062993219586,0.5225503688412263,0
0.4460991555115092,1.8594963417961305,-1.8482585721744447,3.971117120084595,0
-1.6712146128601233,-1.5010083961732545,0.5922859841916217,0.23029894924433064,0
0.5325201256491265,0.44454697844060004,-0.17951015756516872,-0.8218061613044938,0
0.8133882785963841,1.1520216601183653,-2.432320517287691,-0.9679318711029417,1
0.12202051749544303,0.6214156488600414,0.13338017017407053,1.4577549115512924,1
0.7917830360619798,-0.08605903281772391,-1.0764624304176542,-0.3834290319091503,0
-1.0878730644312042,0.2676783080211587,-1.618805665165669,1.5746554793900507,1
-1.7792408255321455,-1.147271055334372,-0.3255256438434802,-0.1496278962316338,1
0.9862302188716195,1.1520216601183653,1.6352537433224192,-0.9094815871835624,0
-1.1526887920344173,0.2676783080211587,-1.7856805066265966,3.971117120084595,1
-1.552385778920899,-1.5010083961732545,0.7174421152873169,0.5810006527606055,1
0.8241908998635864,0.09080963760171741,0.7383014704699331,0.5810006527606055,0
0.5217175043819245,1.8594963417961305,-1.9525553480875244,-0.1788530381913234,0
0.9970328401388214,0.2676783080211587,-0.11693209201732072,1.4577549115512924,0
-1.5739910214553035,1.6826276713766892,1.2180666396701,-0.7633558773851146,1
-1.2715176259736418,1.3288903305378066,0.07080210462622291,-0.5880050256269773,0
0.34887556410668913,0.6214156488600414,0.46712985309592564,0.5517755108009158,0
-1.4551621875160792,-0.43979637365660657,-0.5341191956696397,0.20107380728464092,1
0.867401384932395,0.6214156488600414,1.259785350035332,-0.9679318711029417,1
-1.7360303404633366,-1.5010083961732545,-1.9316959929049085,0.8732520723575011,0
0.6189410957867443,0.975152989698924,-1.618805665165669,-0.9679318711029417,0
-1.3039254897752484,0.7982843192794827,-0.9513062993219586,0.34719951708308877,1
0.6837568233899577,0.6214156488600414,-0.03349467128685684,1.6038806213497403,1
-0.22366336305502768,-0.7935337144954892,0.38369243236546213,0.5810006527606055,1
-0.04001880151259005,-1.5010083961732545,-2.035992768817988,-0.7049055934657356,0
-1.2067018983704283,-1.147271055334372,0.6131453393742372,0.5810006527606055,1
-1.444359566248877,2.3901023530544547,-1.1390404959655023,0.6394509366799844,1
1.169874780414057,0.44454697844060004,7.41073164882378e-16,0.142623523365262,0
-1.2499123834392372,-0.9704023849149305,0.842598246383013,0.025722955526503628,1
0.6189410957867443,1.505759000957248,-0.6384159715827195,-0.8510313032641834,0
0.7377699297259687,1.3288903305378066,-1.0347437200524225,-0.3834290319091503,1
0.7809804147947773,0.975152989698924,0.9468950222960927,-1.1432827228610791,0
-1.70362247666173,1.505759000957248,0.17509888053930267,0.7563515045187428,1
0.759375172260373,-1.3241397257538132,0.3211143668176142,1.0778280660753279,0
-0.6341629712087116,-0.6166650440760478,-0.6175566164001036,-0.1788530381913234,1
0.8349935211307884,-1.3241397257538132,-0.07521338165208896,-0.5587798836672877,1
0.7377699297259687,0.6214156488600414,-0.47154113012179205,0.23029894924433064,0
-0.07242666531419675,-1.5010083961732545,1.1763479293048684,0.4641000849218471,1
-0.9798468517591821,-1.3241397257538132,1.7604098744181145,-1.1140575809013895,1
0.7917830360619798,0.6214156488600414,-0.5132598404870238,-0.8510313032641834,0
-1.293122868508046,-1.3241397257538132,-1.6605243755309012,-0.2957536060300816,1
-1.336333353576855,0.975152989698924,-0.47154113012179205,2.3345091703419794,0
-1.768438204264943,0.6214156488600414,-1.0347437200524225,-1.1432827228610791,1
0.2732572152362738,-0.43979637365660657,0.5922859841916217,0.814801788438122,1
1.169874780414057,0.09080963760171741,-0.2629475782956326,1.9838074668257042,0
0.5649279894507332,0.6214156488600414,0.19595823572191853,-0.9679318711029417,0
0.9538223550700128,-0.43979637365660657,0.6548640497394697,0.5225503688412263,0
0.2732572152362738,1.6826276713766892,0.21681759090453442,1.2239537758737755,1
0.6837568233899577,1.1520216601183653,-1.5770869548004371,-0.9094815871835624,0
-1.487570051317686,0.09080963760171741,0.40455178754807763,0.9024772143171906,1
-0.08322928658139911,-1.147271055334372,0.6131453393742372,0.6102257947202949,0
0.759375172260373,1.6826276713766892,0.44627049791331014,-0.8510313032641834,1
0.1976388663658584,-0.43979637365660657,0.5714266290090054,0.8440269303978114,1
0.9646249763372148,-0.26292770323716524,-0.4089630645739441,-0.9094815871835624,0
-1.6172015065241123,-0.7935337144954892,0.19595823572191853,1.2239537758737755,1
1.0186380826732258,-0.6166650440760478,-0.012635316104240962,1.4869800535109818,1
0.759375172260373,-0.7935337144954892,0.8217388912003967,0.4348749429621577,0
-1.5955962639897079,-0.7935337144954892,-0.13779144719993658,1.340854343712534,1
0.7701777935275754,0.09080963760171741,0.13338017017407053,-0.9387067291432521,0
0.8025856573291817,1.3288903305378066,-2.056852124000604,-0.7925810193448043,1
-0.9798468517591821,-0.9704023849149305,0.4879892082785419,-0.06195247035256502,1
1.0834538102764393,-0.9704023849149305,1.1137698637570204,-0.44187931582852946,0
0.5325201256491265,-1.147271055334372,-0.909587588956727,-0.9971570130626312,1
0.7701777935275754,-1.3241397257538132,0.09166145980883879,-0.20807818015101284,1
0.7161646871915643,-0.08605903281772391,-1.1807592063307342,-0.9387067291432521,1
0.5325201256491265,-0.26292770323716524,0.46712985309592564,0.93170235627688,0
0.8133882785963841,-0.26292770323716524,1.1554885741222523,-0.1788530381913234,0
1.547966524766134,0.6214156488600414,-2.3697424517398433,0.08417323944588281,1
1.1914800229484612,0.44454697844060004,0.4254111427306939,1.019377782155949,0
0.8133882785963841,0.2676783080211587,-1.3684934029742777,-0.6172301675866667,1
0.6621515808555534,0.09080963760171741,-0.3463849990260961,-0.7341307354254252,0
0.2624545939690714,0.09080963760171741,1.2389259948527156,-0.06195247035256502,0
-0.1156371503830058,0.7982843192794827,-0.8052908130436472,-0.44187931582852946,1
2.725452242891175,0.975152989698924,7.41073164882378e-16,-0.8218061613044938,0
-0.3965053033302629,0.09080963760171741,-1.8065398618092126,3.854216552245837,0
0.9538223550700128,-1.147271055334372,-0.17951015756516872,-1.1432827228610791,0
0.132823138762645,-1.147271055334372,-0.012635316104240962,1.4285297695916028,0
0.7917830360619798,-0.43979637365660657,0.9677543774787088,-0.8510313032641834,1
1.3211114781548876,1.3288903305378066,1.1554885741222523,-0.44187931582852946,0
0.5757306107179356,-0.08605903281772391,0.5505672738263899,0.7563515045187428,0
1.0510459464748325,-0.6166650440760478,-0.6175566164001036,-0.8218061613044938,0
0.6837568233899577,0.44454697844060004,0.17509888053930267,-0.9679318711029417,1
-0.7421891838807336,-0.7935337144954892,0.3002550116349979,0.17184866532495147,1
0.9754275976044171,0.2676783080211587,1.0511917982091723,-0.03272732839287556,1
0.9430197338028105,-0.9704023849149305,0.6131453393742372,0.2595240912040201,0
0.6189410957867443,-1.5010083961732545,0.09166145980883879,-0.9971570130626312,0
-1.7900434467993478,-0.7935337144954892,1.259785350035332,0.17184866532495147,1
0.8565987636651927,0.44454697844060004,0.8008795360177812,0.31797437512339927,1
-1.4011490811800682,0.7982843192794827,0.3628330771828459,1.2239537758737755,0
-1.023057336827991,-1.5010083961732545,0.2793956564523824,0.025722955526503628,0
0.7701777935275754,1.1520216601183653,1.4683789018614914,-0.20807818015101284,0
-0.612557728674307,-1.147271055334372,-2.3071643861919955,0.3764246590427785,0
0.705362065924362,1.3288903305378066,-0.03349467128685684,1.5746554793900507,1
-1.0014520942935865,0.09080963760171741,-1.7648211514439809,-0.9679318711029417,1
0.38128342790829584,-0.08605903281772391,7.41073164882378e-16,-1.1432827228610791,0
0.17603362383145407,1.3288903305378066,-0.20036951274778458,0.7855766464784323,0
0.9322171125356085,1.3288903305378066,7.41073164882378e-16,0.23029894924433064,1
0.5757306107179356,-0.9704023849149305,-0.3672443542087123,-0.41265417386883985,0
0.9214144912684061,1.8594963417961305,-1.3893527581568936,-0.8510313032641834,0
-1.5307805363864946,-1.147271055334372,-1.1390404959655023,-0.9679318711029417,0
0.9322171125356085,0.7982843192794827,-0.47154113012179205,1.6331057633094297,0
-1.60639888525691,0.2676783080211587,1.259785350035332,-0.03272732839287556,1
0.8133882785963841,0.09080963760171741,-1.326774692609046,-0.5880050256269773,1
0.6837568233899577,-0.7935337144954892,-1.5562275996178214,-0.8510313032641834,1
0.7809804147947773,1.1520216601183653,1.3849414811310279,-0.6756804515060459,0
0.8025856573291817,1.1520216601183653,0.9260356671134764,-0.09117761231225462,0
-1.7792408255321455,1.6826276713766892,-0.09607273683470484,1.5746554793900507,1
-1.6496093703257189,-1.5010083961732545,-1.618805665165669,-1.0556072969820103,1
1.0510459464748325,-0.9704023849149305,0.9260356671134764,0.025722955526503628,1
0.8782040061995975,1.3288903305378066,-0.5758379060348718,2.451409738180738,0
1.0618485677420348,-1.5010083961732545,0.8008795360177812,-0.8510313032641834,0
-0.7313865626135314,-0.7935337144954892,1.5726756777745712,-0.5295547417075981,1
0.759375172260373,-1.5010083961732545,0.8843169567482446,0.17184866532495147,1
0.867401384932395,-1.3241397257538132,0.23767694608715065,1.1362783499947071,1
0.7485725509931707,-0.26292770323716524,0.7591608256525494,0.142623523365262,0
1.0618485677420348,-0.6166650440760478,0.3211143668176142,-0.7049055934657356,1
0.8133882785963841,1.3288903305378066,0.842598246383013,-0.1788530381913234,1
0.6405463383211486,0.975152989698924,0.7174421152873169,-0.7633558773851146,0
1.029440703940428,0.6214156488600414,0.21681759090453442,1.0778280660753279,1
-1.0554652006295977,1.8594963417961305,-1.243337271878582,1.1362783499947071,0
0.15442838129704933,-0.26292770323716524,0.5714266290090054,0.7855766464784323,1
-1.1634914133016196,1.8594963417961305,-2.3071643861919955,4.146467971842733,0
0.5757306107179356,-0.7935337144954892,-1.6605243755309012,-0.8510313032641834,1
-1.239109762172035,0.44454697844060004,0.6757234049220852,0.4641000849218471,1
-1.239109762172035,-0.43979637365660657,0.9051763119308609,0.11339838140557228,0
-1.1742940345688218,-1.3241397257538132,0.3628330771828459,0.4641000849218471,0
0.024796926090622954,2.036365012215572,-0.4506817749391758,-0.8802564452238729,0
-1.6388067490585165,-0.43979637365660657,0.21681759090453442,-0.3834290319091503,1
0.7701777935275754,1.3288903305378066,0.9468950222960927,-0.9387067291432521,0
0.5541253681835313,0.7982843192794827,0.8634576015656291,0.5517755108009158,0
-1.293122868508046,0.975152989698924,0.7383014704699331,0.49332522688153657,1
0.6945594446571597,-1.147271055334372,0.3628330771828459,1.2531789178334651,0
0.9862302188716195,0.975152989698924,0.8634576015656291,-0.9094815871835624,0
2.7038470003567703,-0.43979637365660657,7.41073164882378e-16,-0.3834290319091503,0
-0.612557728674307,0.6214156488600414,0.02908339426099079,0.6394509366799844,0
-1.2175045196376306,2.213233682635013,0.04994274944360667,1.1947286339140861,1
0.8457961423979907,1.8594963417961305,-1.1390404959655023,-0.44187931582852946,0
1.0834538102764393,2.7438396938933374,-0.03349467128685684,0.9901526401962593,0
0.8025856573291817,-0.43979637365660657,0.4254111427306939,0.7271263625590533,1
0.06800741115943201,-0.7935337144954892,0.7174421152873169,0.4348749429621577,0
-1.6388067490585165,0.2676783080211587,0.4879892082785419,-0.44187931582852946,0
0.705362065924362,1.6826276713766892,-1.30591533742643,3.2404885710923557,0
-0.3640974395286564,-0.43979637365660657,1.5100976122267231,-0.5003295997479085,1
0.7377699297259687,0.44454697844060004,1.259785350035332,-0.8510313032641834,0
-1.6172015065241123,0.7982843192794827,0.38369243236546213,0.6979012205993637,1
0.7701777935275754,1.1520216601183653,-0.22122886793040045,1.6038806213497403,0
-0.28847909065824084,-1.147271055334372,-0.42982241975655994,-0.0035021864331859637,0
-0.9042285028887668,-0.7935337144954892,0.7591608256525494,-0.44187931582852946,0
0.6729542021227553,0.2676783080211587,-0.3881037093913282,-0.8802564452238729,1
0.37048080664109345,-1.3241397257538132,0.11252081499145467,-0.7341307354254252,1
-1.0986756856984063,-0.9704023849149305,-0.42982241975655994,-0.9094815871835624,1
0.0031916835562186175,0.2676783080211587,-0.09607273683470484,-0.1788530381913234,0
-0.6017551074071049,-0.43979637365660657,0.842598246383013,0.6102257947202949,1
0.7917830360619798,0.44454697844060004,1.3223634155831798,-0.1204027542719442,1
0.8565987636651927,0.09080963760171741,0.842598246383013,0.3764246590427785,1
0.37048080664109345,-1.3241397257538132,0.04994274944360667,-0.9094815871835624,1
-1.5199779151192925,-0.7935337144954892,-1.4519308237047415,-0.3834290319091503,1
-1.0878730644312042,1.505759000957248,-1.618805665165669,3.5911902746086306,1
0.7485725509931707,0.2676783080211587,7.41073164882378e-16,4.32181882360087,0
0.5649279894507332,-0.43979637365660657,1.4683789018614914,-0.9094815871835624,0
-1.6388067490585165,-0.6166650440760478,-2.7869295553921622,-0.41265417386883985,1
0.6081384745195423,1.3288903305378066,-1.0138843648698066,0.5810006527606055,0
1.1590721591468545,1.505759000957248,0.4254111427306939,-0.5587798836672877,0
-1.498372672584888,0.975152989698924,0.6757234049220852,0.17184866532495147,0
0.8890066274667994,-0.6166650440760478,-0.888728233774111,-0.9679318711029417,0
0.7917830360619798,-0.08605903281772391,0.21681759090453442,1.1947286339140861,1
-1.5739910214553035,-0.08605903281772391,1.1763479293048684,0.40564980100246795,1
-1.7252277191961343,-0.08605903281772391,1.259785350035332,-0.5295547417075981,1
0.1976388663658584,2.213233682635013,-0.47154113012179205,-1.1432827228610791,0
-0.08322928658139911,-0.9704023849149305,-0.8470095234088789,-0.41265417386883985,0
-0.3749000607958586,-1.3241397257538132,0.02908339426099079,1.4285297695916028,1
0.6081384745195423,0.6214156488600414,1.0094730878439406,-0.8510313032641834,0
0.7269673084587663,-0.6166650440760478,-0.42982241975655994,-0.9094815871835624,1
-1.70362247666173,0.975152989698924,-1.326774692609046,3.5619651326489414,0
0.14362576002984737,0.975152989698924,-1.1390404959655023,-0.9387067291432521,1
1.277900993086079,-0.26292770323716524,-2.7660702002095467,0.4641000849218471,0
0.7809804147947773,0.09080963760171741,-2.474039227652923,-0.9094815871835624,1
-1.6820172341273254,1.3288903305378066,-1.5562275996178214,-0.26652846407039205,0
0.9106118700012038,0.2676783080211587,0.2585363012697662,0.93170235627688,1
-1.5631884001881013,-0.7935337144954892,1.0511917982091723,0.23029894924433064,1
0.7917830360619798,-0.26292770323716524,1.1346292189396359,0.142623523365262,1
-1.60639888525691,-0.26292770323716524,0.6131453393742372,1.0778280660753279,1
0.5649279894507332,-0.6166650440760478,-3.099819883131402,-0.6756804515060459,0
-1.4227543237144724,0.7982843192794827,-0.7427127474957992,0.20107380728464092,1
-1.2607150047064395,1.6826276713766892,0.3419737220002304,0.2887492331637098,1
-1.228307140904833,-1.5010083961732545,-0.07521338165208896,0.4641000849218471,1
0.5217175043819245,1.6826276713766892,-2.3488830965572274,-0.9094815871835624,1
0.705362065924362,0.09080963760171741,-1.1807592063307342,-0.8802564452238729,1
-0.23446598432222984,2.213233682635013,-0.7844314578610313,-0.8802564452238729,1
0.7917830360619798,1.1520216601183653,1.259785350035332,1.3116292017528446,0
-1.6820172341273254,1.1520216601183653,0.5505672738263899,-0.09117761231225462,0
0.40288867044270016,-0.08605903281772391,-0.7009940371305674,0.7563515045187428,0
0.9430197338028105,0.2676783080211587,1.1137698637570204,-0.23730332211070243,0
0.16523100256425172,0.2676783080211587,1.1137698637570204,-0.0035021864331859637,1
0.6513489595883509,-0.08605903281772391,-1.4310714685221257,-0.8802564452238729,1
1.3859272057581011,1.505759000957248,1.6143943881398028,-0.7341307354254252,0
0.7917830360619798,-0.26292770323716524,0.21681759090453442,-0.8802564452238729,0
0.9862302188716195,-1.5010083961732545,1.1763479293048684,0.31797437512339927,0
1.5911770098349431,-0.7935337144954892,-0.8261501682262631,2.685210873858254,0
0.16523100256425172,-0.6166650440760478,0.17509888053930267,-0.7633558773851146,1
-0.6665708350103181,1.1520216601183653,0.02908339426099079,-0.26652846407039205,1
-1.8008460680665497,-0.43979637365660657,1.1137698637570204,-0.6172301675866667,0
0.7485725509931707,0.44454697844060004,-0.7635721026784151,-0.9387067291432521,0
0.12202051749544303,0.09080963760171741,-1.0138843648698066,-0.5880050256269773,1
-1.5091752938520901,0.6214156488600414,-1.1598998511481182,-0.8218061613044938,0
0.7809804147947773,1.1520216601183653,-0.888728233774111,-0.8802564452238729,0
0.15442838129704933,0.7982843192794827,-1.6396650203482852,-0.1788530381913234,0
1.7532163288429763,-0.43979637365660657,7.41073164882378e-16,1.2531789178334651,0
0.6189410957867443,1.8594963417961305,-0.7635721026784151,2.539085164059806,0
-1.8008460680665497,0.2676783080211587,-1.243337271878582,-0.8802564452238729,1
-1.1418861707672152,1.3288903305378066,-0.8052908130436472,2.4221845962210478,0
-0.87182063908716,-0.43979637365660657,-2.9955231072183217,0.11339838140557228,0
1.169874780414057,-0.43979637365660657,7.41073164882378e-16,3.4742897067698726,1
0.7701777935275754,-0.9704023849149305,0.9677543774787088,0.17184866532495147,1
0.59733585325234,2.3901023530544547,-1.5145088892525893,3.2112634291326665,0
0.8133882785963841,0.09080963760171741,0.8217388912003967,-0.8510313032641834,0
0.7485725509931707,-1.5010083961732545,-0.6592753267653353,-0.7341307354254252,1
0.4785070193131155,-0.9704023849149305,0.09166145980883879,-0.35420388994946067,0
0.9754275976044171,-0.26292770323716524,0.11252081499145467,0.5225503688412263,1
0.7377699297259687,0.6214156488600414,0.3211143668176142,0.93170235627688,0
-0.1804528779862188,-1.3241397257538132,1.4892382570441076,-0.5587798836672877,1
0.8025856573291817,0.44454697844060004,1.1137698637570204,-0.1496278962316338,0
0.7161646871915643,1.3288903305378066,-0.4089630645739441,-0.9387067291432521,1
0.7809804147947773,1.3288903305378066,0.09166145980883879,-0.44187931582852946,0
0.9646249763372148,1.1520216601183653,-1.0973217856002706,-0.1788530381913234,0
0.8133882785963841,1.6826276713766892,-1.1181811407828866,-0.9387067291432521,0
0.8241908998635864,-0.26292770323716524,-0.7427127474957992,-0.8802564452238729,0
0.1976388663658584,-0.26292770323716524,1.0511917982091723,-0.9094815871835624,0
-0.12643977165020778,0.2676783080211587,0.6965827601047014,0.17184866532495147,0
